Party,2014,2012,2010
Serbia,Since the specific earmarking from tobacco products was abolished financing is very scarce and can cover only very basic activities in tobacco control. Moreover the human resources in tobacco control are insufficient.,Gaps were not calculated since there is not enough human resources in area of tobacco control since only two persons in the country are full-time employed to work in tobacco control all other are volunteers.,Gaps were not calculated since there is not enough human resources in area of tobacco control since only two persons in the country are full-time employed to work in tobacco control all other are volunteers.
Seychelles,"Limited expertise and resources available in a small country (90''000 population) to develop all needed regulations.
Strengthening and sustaining the smoking cessation programs within the Ministry of Health (provision of nicotine replacement therapy at free cost for smokers who wishes to quit the habit",Limited expertise and resources available in a small country (90000 population) to develop all needed regulations,Development of regulations related to Seychelles tobacco control legislation (2009) requires lots of resources (time funds) and exepertise and efforts are being done to meet these challenges that exceed resources and expertise currently available. Some of the avenues includes cooperation with University of Lausanne TobaccoFreeKids and WHO.
Sierra Leone,Answer/report not provided,Answer/report not provided,Answer/report not provided
Singapore,Answer/report not provided,Answer/report not provided,"Facilitation of case study sharing for the actual implementatino of the FCTC inclusive of overcoming challenges
Facilitation of exchange of sample policies and legislation for the various articles
Provision of legal expertise/advice for example in advising on risk analysis during policy development 
Provision of global industry trends to inform policy decisions"
Slovakia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Slovenia,Lack of financial and human resources working on Tobacco Control.,Lack of financial and human resources working on Tobacco Control.,Lack of financial and human resources working on Tobacco Control.
Solomon Islands,The Solomon Islands conducted the Tobacco Control Needs Assessment in collaboration with the convention secretariat in March of 2012 where gaps were identified and recommendations made. The Solomon Islands is committed to ensure that the gaps identified be nullified as we progress to implement the recommendations. See Needs Assessment document attached.),Lack of human resources and capacity for general implementation logistical support especially at peripheral level monitoring and evaluation of the enforcement of the legislation research (tobacco related mortality/morbidity health social and economic costs of tobacco KAP),Lack of human resources and capacity for general implementation logistical support especially at peripheral level monitoring and evaluation of the enforcement of the legislation research (tobacco related mortality/morbidity health social and economic costs of tobacco KAP)
South Africa,Need for more technical support for the drafting of regulations Article 9: contents of tobacco products,Need international guidance on product regulation; Resarch on illicit trade.,Answer/report not provided
Spain,Answer/report not provided,La situación de crisis no permite destinar recursos suficientes para la vigilancia y control de las medidas legislativas y por otra parte ha limitado los recursos destinados a infraestructuras y programas.,Falta de recursos financieros y humanos existente anteriormente y agravada por la actual situación de crisis económica.
Sri Lanka,Answer/report not provided,Assistance is needed for Medial related activities and construction of permenant office for the National Authority on Tobacco and Alcohol for which a suitable land has been obtained.,Answer/report not provided
Sudan,Answer/report not provided,Budget provided by the World Health Organization to assist in the enforcement of terms of the agreement is very weak as only ten thousand dollars during the 2010-2011,Answer/report not provided
Suriname,Financial resources; Communication strategies and Monitoring system for the implementation of the Tobacco legislation,Financial resources; Communication strategies and monitoring system for the implementation of the tobacco legislation.,Answer/report not provided
Swaziland,Answer/report not provided,There is no budget line for tobacco control in our national budget whilst on the other hand there is no funding from the Convention Secretariat for the implementation of the FCTC obligations and requirements.,Answer/report not provided
Sweden,Answer/report not provided,Answer/report not provided,Answer/report not provided
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,There is considerable variation and that the answers to paragraph 5-1 shows that
Tajikistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Thailand,"1) The lack of manpower focus on tobacco control activities especially at local level. This is a main limitation on implementing the Convention effectively. 
2) Though there are several innovative means to reduce secondhand smoke. the finding from the latest survey revealed that the exposure rate still high. The reason could be from less recognition on the impact of exposure to secondhand smoke on health. budget constraint to raise social awareness through regular mass media and various campaign activities. 
3) Most current smokers are not interested in quitting. Even cessation services available on the health care facilities. those did not visit in any health care facilities did not receive the cessation service.","1) The lack of manpower focus on tobacco control activities especially at local level. These is a causes of limitation to implementing the Convention effectively. 
2) Even the country have several innovation way to eliminate of secondhand smoke the finding from the latest survey revealed that the exposure rate still high. That might be the reason of the less recognition on the impact of exposure to secondhand smoke on health budget constraint to raise social awareness through regular mass media and various campaign activities. 
3) Most current smokers are not interested in quitting. Even cessation services available on the health care facilities those did not visite in any health care facilities and then did not receive the cessation service.",TOBACCO USE IS A PROBLEM IN THE AWEARNESS FOR ALL. FOR THIS REASON GOVERNMENT ORGANIZATIONS AS WELL AS NON-GOVERNMENT ORGANIZATIONS AND PROFRESSIONAL ORGANIZATION ARE IMPLEMENT SEVERAL ACTIVITIES FOR TOBACCO CONTROL BOTH NATIONAL AND COMMUNITY LEVEL. MEANWHILE A SHORTAGE OF MANPOWER WHO FULLY RESPONSIBLE IN TOBACCO CONTROL CAUSED DUPLICATE AND LACK OF SYNERGY IN TOBACCO CONTROL EFFORTS. IN ADDITION THE LIMITATION OF GOVERNMENT BUDGET IS AN OBSTACLES FOR IMPLEMENTATION ON TOBACCO CONTROL ACTIVIITES.
The former Yugoslav Republic of Macedonia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,manque de ressources financières humaines et matérielles pour la mise en œuvre de la CCLAT,manque de ressources financières humaines et matérielles pou la mise en œuvre de la CCLAT,Manque de ressources financières pour venir en appui aux activités du programme
Tonga,The Tobacco Enforcement Unit finds it difficult to carry out operational programs due to lack of resources particularly a full time vehicle for enforcement activities,Answer/report not provided,Answer/report not provided
Trinidad and Tobago,Surveillance; Illicit Trade; Demand Reduction; and Research,Answer/report not provided,Answer/report not provided
Tunisia,Les fonds prévus pour la lutte antitabac ne sont pas évalués selon les besoins pour l''application de la convention qui necessite beaucoup de fonds pour le contrôle. les mises en garde. les analyses et tests d''émissions. le contrôle transfrontalier . mais les fonds disponibles ne tiennent en compte que les activités de sensibilisation et de formation et l''acquisition d''un appoint en substituts nicotiniques.,les fonds prévus pour la lutte antitabac ne sont pas évalués selon les besoins pour lapplication de la convention qui necessite beaucoup de fonds pour le contrôle les mises en garde les analyses et tests démissions le contrôler transfrontalier mais les fonds disponibles ne tiennent en compte que les activités de sensibilisation et de formation,Answer/report not provided
Turkey,Answer/report not provided,Answer/report not provided,Two Capacity Assessment of National Tobacco Control Programme have been carried out by WHO and international experts in 2009 and 2010.
Turkmenistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Tuvalu,Need support for undertaking research on tobacco-specific consumption behaviours and determinants of consumption,Enforcement of the Act 2008,Answer/report not provided
Uganda,Available funding is about 10% of the required resources for implementation of the convention.,A joint assessment of capacity to implement the FCTC specifically MPOWER was conducted by WHO TFI and MoH in 2011.,Answer/report not provided
Ukraine,Answer/report not provided,There are not enough resources to implement FCTC Articles 8 12 14 as these activities need sustained governmental funding.,There are not enough resources to implement FCTC Articles 8 12 14 as these activities need sustained governmental funding.
United Arab Emirates,There is no budget for supporting tobacco control activities.,Answer/report not provided,Answer/report not provided
United Kingdom,Answer/report not provided,Answer/report not provided,The United Kingdom is concerned about the non-payment of voluntary assessed contributions by other Parties as this has impacts on the agreed workplan of the FCTC Secretariat to support the implementation of the FCTC. This is a matter we hope will be addressed at COP4.
United Republic of Tanzania,Answer/report not provided,We have an Act which is very old and does not comply with FCTC,Answer/report not provided
Uruguay,Answer/report not provided,Answer/report not provided,Answer/report not provided
Uzbekistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Vanuatu,Government should employ full time person to coordinate the tobacco control program. Therefore it require more resource to be invested.,"Lack of technical assistance in supporting local capacity for enforcement
Technical assistance in cessation of Tobacco provided to addicted smokers.
Lack of human resources in fully implementing the Acts.",Answer/report not provided
Venezuela,Answer/report not provided,Answer/report not provided,Answer/report not provided
Viet Nam,Viet Nam will need resource for policy development and implementation and conducting mass media campaigns,Lack of resources: Vietnam do not have a stable fund to implement tobacco control policies and programmes most of current financial resources are supported by international organizations.,Lack of resources: Vietnam do not have a stable fund to implement tobacco control policies and programmes most of current financial resources are supported by international organizations.
Yemen,Answer/report not provided,Answer/report not provided,Answer/report not provided
